sex,year,agecat_1,loc,deaths,PYO,births,y_bloc
f,2016,15,Sokoke,1,698.18,112,2015-18
f,2016,75,Sokoke,6,116.18,112,2015-18
f,2016,45,Sokoke,2,298.41,112,2015-18
f,2016,1,Sokoke,0,513.79,112,2015-18
f,2016,0,Sokoke,1,8.36,112,2015-18
f,2016,5,Sokoke,0,1363.1,112,2015-18
f,2016,55,Sokoke,1,295.43,112,2015-18
f,2016,35,Sokoke,1,353.93,112,2015-18
f,2016,35,Takaungu Mavueni,6,1384.93,369,2015-18
f,2016,0.0767,Takaungu Mavueni,3,404.54,369,2015-18
f,2016,15,Takaungu Mavueni,1,2756.22,369,2015-18
f,2016,55,Takaungu Mavueni,6,808.36,369,2015-18
f,2016,25,Takaungu Mavueni,5,1550.22,369,2015-18
f,2016,0,Takaungu Mavueni,3,28.09,369,2015-18
f,2016,5,Takaungu Mavueni,2,4496.11,369,2015-18
f,2016,1,Takaungu Mavueni,0,1787.92,369,2015-18
f,2016,75,Takaungu Mavueni,29,275.2,369,2015-18
f,2016,65,Takaungu Mavueni,11,429.56,369,2015-18
f,2016,45,Takaungu Mavueni,7,925.99,369,2015-18
f,2016,65,Tezo,4,396.29,375,2015-18
f,2016,25,Tezo,5,2005.29,375,2015-18
f,2016,55,Tezo,5,716.29,375,2015-18
f,2016,0.0767,Tezo,5,381.71,375,2015-18
f,2016,45,Tezo,3,876.64,375,2015-18
f,2016,75,Tezo,16,265.15,375,2015-18
f,2016,1,Tezo,3,1727.38,375,2015-18
f,2016,0,Tezo,1,28.81,375,2015-18
f,2016,15,Tezo,2,2750.07,375,2015-18
f,2016,35,Tezo,5,1486.51,375,2015-18
f,2016,5,Tezo,1,4398.62,375,2015-18
f,2016,75,Ziani,9,159.89,215,2015-18
f,2016,0.0767,Ziani,1,190.41,215,2015-18
f,2016,0,Ziani,1,16.08,215,2015-18
f,2016,25,Ziani,2,712.29,215,2015-18
f,2016,1,Ziani,2,926.21,215,2015-18
f,2016,65,Ziani,3,272.16,215,2015-18
f,2016,45,Ziani,5,475.27,215,2015-18
f,2016,5,Ziani,4,2303.47,215,2015-18
f,2016,55,Ziani,2,445.81,215,2015-18
f,2016,15,Ziani,1,1227.28,215,2015-18
f,2016,35,Ziani,3,669.42,215,2015-18
m,2016,5,Banda ra salam,0,1531.7,129,2015-18
m,2016,55,Banda ra salam,5,171.6,129,2015-18
m,2016,1,Banda ra salam,2,628.62,129,2015-18
m,2016,65,Banda ra salam,5,146.97,129,2015-18
m,2016,45,Banda ra salam,2,173.87,129,2015-18
m,2016,15,Banda ra salam,0,811.83,129,2015-18
m,2016,25,Banda ra salam,0,264.33,129,2015-18
m,2016,0.0767,Banda ra salam,1,119.97,129,2015-18
m,2016,0,Banda ra salam,0,9.82,129,2015-18
m,2016,75,Banda ra salam,7,74.67,129,2015-18
m,2016,35,Banda ra salam,1,241.54,129,2015-18
m,2016,0.0767,Chasimba,2,245.07,289,2015-18
m,2016,55,Chasimba,3,327.17,289,2015-18
m,2016,0,Chasimba,7,22,289,2015-18
m,2016,75,Chasimba,12,137,289,2015-18
m,2016,1,Chasimba,1,1161.6,289,2015-18
m,2016,65,Chasimba,12,256.02,289,2015-18
m,2016,15,Chasimba,1,1596.82,289,2015-18
m,2016,5,Chasimba,1,3012.01,289,2015-18
m,2016,35,Chasimba,2,412.84,289,2015-18
m,2016,45,Chasimba,6,352,289,2015-18
m,2016,25,Chasimba,5,482.24,289,2015-18
m,2016,0,Gede,2,6.77,91,2015-18
m,2016,35,Gede,1,187.07,91,2015-18
m,2016,45,Gede,1,94.84,91,2015-18
m,2016,65,Gede,4,89.04,91,2015-18
m,2016,1,Gede,1,451.8,91,2015-18
m,2016,15,Gede,0,627.06,91,2015-18
m,2016,75,Gede,4,49.05,91,2015-18
m,2016,25,Gede,1,261.26,91,2015-18
m,2016,5,Gede,1,1110.51,91,2015-18
m,2016,55,Gede,2,93.82,91,2015-18
m,2016,0.0767,Gede,1,88.15,91,2015-18
m,2016,45,Jaribuni,0,95.06,58,2015-18
m,2016,75,Jaribuni,6,32.39,58,2015-18
m,2016,25,Jaribuni,1,143.27,58,2015-18
m,2016,1,Jaribuni,0,300.59,58,2015-18
m,2016,65,Jaribuni,3,70.99,58,2015-18
m,2016,35,Jaribuni,1,101.41,58,2015-18
m,2016,55,Jaribuni,2,81.84,58,2015-18
m,2016,0,Jaribuni,2,4.12,58,2015-18
m,2016,0.0767,Jaribuni,2,57.87,58,2015-18
m,2016,5,Jaribuni,1,804.48,58,2015-18
m,2016,15,Jaribuni,1,437.26,58,2015-18
m,2016,65,Junju,12,257.44,424,2015-18
m,2016,55,Junju,12,590.74,424,2015-18
m,2016,0,Junju,11,32.22,424,2015-18
m,2016,15,Junju,3,2878.34,424,2015-18
m,2016,35,Junju,10,1306.22,424,2015-18
m,2016,5,Junju,7,4929.77,424,2015-18
m,2016,0.0767,Junju,2,439.27,424,2015-18
m,2016,1,Junju,3,2118.81,424,2015-18
m,2016,45,Junju,7,806.47,424,2015-18
m,2016,75,Junju,15,117.44,424,2015-18
m,2016,25,Junju,5,1786.17,424,2015-18
m,2016,5,Kauma,1,1522.26,100,2015-18
m,2016,15,Kauma,3,795.05,100,2015-18
m,2016,1,Kauma,1,537.01,100,2015-18
m,2016,55,Kauma,4,135.19,100,2015-18
m,2016,0,Kauma,0,7.95,100,2015-18
m,2016,35,Kauma,0,204.57,100,2015-18
m,2016,65,Kauma,6,128.26,100,2015-18
m,2016,75,Kauma,7,72.22,100,2015-18
m,2016,45,Kauma,2,186.34,100,2015-18
m,2016,0.0767,Kauma,0,119.54,100,2015-18
m,2016,25,Kauma,0,223.24,100,2015-18
m,2016,0,Kilifi township,15,51.15,681,2015-18
m,2016,5,Kilifi township,7,6604.68,681,2015-18
m,2016,0.0767,Kilifi township,2,646.26,681,2015-18
m,2016,25,Kilifi township,8,3014.35,681,2015-18
m,2016,55,Kilifi township,18,876.99,681,2015-18
m,2016,15,Kilifi township,2,3829.98,681,2015-18
m,2016,65,Kilifi township,10,294.63,681,2015-18
m,2016,75,Kilifi township,10,151.03,681,2015-18
m,2016,45,Kilifi township,11,1454.72,681,2015-18
m,2016,1,Kilifi township,9,2875.05,681,2015-18
m,2016,35,Kilifi township,14,2346.36,681,2015-18
m,2016,25,Matsangoni,1,676.61,196,2015-18
m,2016,55,Matsangoni,6,210.85,196,2015-18
m,2016,75,Matsangoni,8,115.09,196,2015-18
m,2016,15,Matsangoni,2,1455.9,196,2015-18
m,2016,35,Matsangoni,1,470.47,196,2015-18
m,2016,0,Matsangoni,5,14.86,196,2015-18
m,2016,65,Matsangoni,9,158.95,196,2015-18
m,2016,5,Matsangoni,2,2319.86,196,2015-18
m,2016,1,Matsangoni,0,964.2,196,2015-18
m,2016,0.0767,Matsangoni,5,222.89,196,2015-18
m,2016,45,Matsangoni,0,262.7,196,2015-18
m,2016,35,Mtwapa,5,647.25,182,2015-18
m,2016,65,Mtwapa,7,128.61,182,2015-18
m,2016,1,Mtwapa,1,755.17,182,2015-18
m,2016,25,Mtwapa,2,891.23,182,2015-18
m,2016,55,Mtwapa,4,262.58,182,2015-18
m,2016,15,Mtwapa,5,1342.13,182,2015-18
m,2016,0.0767,Mtwapa,3,164.49,182,2015-18
m,2016,45,Mtwapa,2,394.99,182,2015-18
m,2016,0,Mtwapa,1,13.87,182,2015-18
m,2016,75,Mtwapa,6,59.94,182,2015-18
m,2016,5,Mtwapa,1,1913.63,182,2015-18
m,2016,55,Ngerenya,3,248.78,232,2015-18
m,2016,65,Ngerenya,10,152.98,232,2015-18
m,2016,15,Ngerenya,2,1486.31,232,2015-18
m,2016,1,Ngerenya,1,1061.4,232,2015-18
m,2016,35,Ngerenya,5,598.68,232,2015-18
m,2016,5,Ngerenya,4,2607.55,232,2015-18
m,2016,0.0767,Ngerenya,3,234.55,232,2015-18
m,2016,75,Ngerenya,15,132.03,232,2015-18
m,2016,25,Ngerenya,2,795.95,232,2015-18
m,2016,0,Ngerenya,6,17.92,232,2015-18
m,2016,45,Ngerenya,1,329.99,232,2015-18
m,2016,75,Roka,11,105.66,241,2015-18
m,2016,35,Roka,3,571.5,241,2015-18
m,2016,1,Roka,0,1114.07,241,2015-18
m,2016,55,Roka,6,269.44,241,2015-18
m,2016,45,Roka,1,370.86,241,2015-18
m,2016,0.0767,Roka,1,257.1,241,2015-18
m,2016,15,Roka,0,1593.33,241,2015-18
m,2016,5,Roka,0,2769.77,241,2015-18
m,2016,25,Roka,1,837.51,241,2015-18
m,2016,0,Roka,5,18.52,241,2015-18
m,2016,65,Roka,6,155.82,241,2015-18
m,2016,0.0767,Sokoke,0,114,113,2015-18
m,2016,65,Sokoke,3,101.18,113,2015-18
m,2016,75,Sokoke,7,61.24,113,2015-18
m,2016,15,Sokoke,1,655.99,113,2015-18
m,2016,25,Sokoke,0,212.44,113,2015-18
m,2016,35,Sokoke,0,157.23,113,2015-18
m,2016,5,Sokoke,0,1458.45,113,2015-18
m,2016,1,Sokoke,0,535.26,113,2015-18
m,2016,45,Sokoke,3,131.24,113,2015-18
m,2016,55,Sokoke,2,145.11,113,2015-18
m,2016,0,Sokoke,0,8.84,113,2015-18
m,2016,1,Takaungu Mavueni,5,1935.01,416,2015-18
m,2016,25,Takaungu Mavueni,4,1219.66,416,2015-18
m,2016,0.0767,Takaungu Mavueni,5,384.96,416,2015-18
m,2016,35,Takaungu Mavueni,5,909.67,416,2015-18
m,2016,75,Takaungu Mavueni,13,166.92,416,2015-18
m,2016,15,Takaungu Mavueni,5,2732.54,416,2015-18
m,2016,0,Takaungu Mavueni,5,30.75,416,2015-18
m,2016,45,Takaungu Mavueni,10,609.52,416,2015-18
m,2016,65,Takaungu Mavueni,16,324.01,416,2015-18
m,2016,5,Takaungu Mavueni,3,4595.62,416,2015-18
m,2016,55,Takaungu Mavueni,12,541.64,416,2015-18
m,2016,15,Tezo,7,2743.3,361,2015-18
m,2016,0.0767,Tezo,1,385.6,361,2015-18
m,2016,35,Tezo,10,1247.51,361,2015-18
m,2016,65,Tezo,10,258.66,361,2015-18
m,2016,1,Tezo,1,1778.77,361,2015-18
m,2016,55,Tezo,7,468.08,361,2015-18
m,2016,75,Tezo,18,143.31,361,2015-18
m,2016,45,Tezo,5,685.17,361,2015-18
m,2016,25,Tezo,7,1669.79,361,2015-18
m,2016,0,Tezo,5,27.52,361,2015-18
m,2016,5,Tezo,4,4321.51,361,2015-18
m,2016,45,Ziani,1,259.23,180,2015-18
m,2016,1,Ziani,7,975.81,180,2015-18
m,2016,65,Ziani,7,168.33,180,2015-18
m,2016,35,Ziani,5,324.35,180,2015-18
m,2016,5,Ziani,0,2285.21,180,2015-18
m,2016,75,Ziani,7,105.34,180,2015-18
m,2016,15,Ziani,3,1211.44,180,2015-18
m,2016,25,Ziani,3,427.99,180,2015-18
m,2016,0.0767,Ziani,0,201.73,180,2015-18
m,2016,0,Ziani,0,14.4,180,2015-18
m,2016,55,Ziani,2,240.95,180,2015-18
f,2017,25,Banda ra salam,2,514.2,135,2015-18
f,2017,55,Banda ra salam,6,326.15,135,2015-18
f,2017,1,Banda ra salam,1,554.78,135,2015-18
f,2017,45,Banda ra salam,3,338.34,135,2015-18
f,2017,65,Banda ra salam,7,214.29,135,2015-18
f,2017,15,Banda ra salam,0,823.15,135,2015-18
f,2017,0,Banda ra salam,1,10.53,135,2015-18
f,2017,5,Banda ra salam,2,1598.45,135,2015-18
f,2017,0.0767,Banda ra salam,1,123.51,135,2015-18
f,2017,35,Banda ra salam,1,468.58,135,2015-18
f,2017,75,Banda ra salam,4,121.3,135,2015-18
f,2017,5,Chasimba,3,2873.92,228,2015-18
f,2017,55,Chasimba,3,645.73,228,2015-18
f,2017,75,Chasimba,11,273.46,228,2015-18
f,2017,65,Chasimba,6,393.9,228,2015-18
f,2017,1,Chasimba,1,1113.94,228,2015-18
f,2017,35,Chasimba,0,843.9,228,2015-18
f,2017,45,Chasimba,4,665.78,228,2015-18
f,2017,0.0767,Chasimba,3,243.13,228,2015-18
f,2017,25,Chasimba,4,946.38,228,2015-18
f,2017,15,Chasimba,2,1557.25,228,2015-18
f,2017,0,Chasimba,3,17.44,228,2015-18
f,2017,45,Gede,2,221.58,78,2015-18
f,2017,0,Gede,0,6.11,78,2015-18
f,2017,75,Gede,7,66.81,78,2015-18
f,2017,5,Gede,0,1090.08,78,2015-18
f,2017,15,Gede,0,589.24,78,2015-18
f,2017,55,Gede,1,225.55,78,2015-18
f,2017,65,Gede,2,121.67,78,2015-18
f,2017,1,Gede,0,429.82,78,2015-18
f,2017,25,Gede,3,391.23,78,2015-18
f,2017,35,Gede,0,272.19,78,2015-18
f,2017,0.0767,Gede,1,78.81,78,2015-18
f,2017,65,Jaribuni,4,79.16,53,2015-18
f,2017,0,Jaribuni,1,4.34,53,2015-18
f,2017,75,Jaribuni,6,60.29,53,2015-18
f,2017,25,Jaribuni,0,250.79,53,2015-18
f,2017,1,Jaribuni,0,286.73,53,2015-18
f,2017,0.0767,Jaribuni,0,60,53,2015-18
f,2017,5,Jaribuni,0,800.78,53,2015-18
f,2017,45,Jaribuni,2,188.7,53,2015-18
f,2017,35,Jaribuni,0,216.91,53,2015-18
f,2017,15,Jaribuni,1,452.14,53,2015-18
f,2017,55,Jaribuni,1,159.25,53,2015-18
f,2017,65,Junju,11,439.38,465,2015-18
f,2017,0,Junju,8,34.94,465,2015-18
f,2017,5,Junju,3,5012.37,465,2015-18
f,2017,55,Junju,5,859.34,465,2015-18
f,2017,45,Junju,12,944.67,465,2015-18
f,2017,25,Junju,6,2196.93,465,2015-18
f,2017,35,Junju,5,1649.32,465,2015-18
f,2017,0.0767,Junju,3,424.42,465,2015-18
f,2017,75,Junju,17,222.19,465,2015-18
f,2017,1,Junju,1,2011.85,465,2015-18
f,2017,15,Junju,3,2998.42,465,2015-18
f,2017,25,Kauma,1,466.19,113,2015-18
f,2017,0.0767,Kauma,3,112.38,113,2015-18
f,2017,15,Kauma,1,794.17,113,2015-18
f,2017,45,Kauma,2,274.15,113,2015-18
f,2017,75,Kauma,8,107.45,113,2015-18
f,2017,55,Kauma,4,299.41,113,2015-18
f,2017,1,Kauma,3,541.99,113,2015-18
f,2017,65,Kauma,1,134.43,113,2015-18
f,2017,35,Kauma,3,446.97,113,2015-18
f,2017,5,Kauma,3,1496.61,113,2015-18
f,2017,0,Kauma,2,8.47,113,2015-18
f,2017,55,Kilifi township,13,1152.06,662,2015-18
f,2017,0,Kilifi township,10,49.06,662,2015-18
f,2017,65,Kilifi township,17,493.88,662,2015-18
f,2017,75,Kilifi township,24,238.13,662,2015-18
f,2017,35,Kilifi township,21,3090.92,662,2015-18
f,2017,1,Kilifi township,4,2791.51,662,2015-18
f,2017,25,Kilifi township,12,4084.61,662,2015-18
f,2017,0.0767,Kilifi township,5,619.14,662,2015-18
f,2017,5,Kilifi township,6,6604.71,662,2015-18
f,2017,45,Kilifi township,5,1760.43,662,2015-18
f,2017,15,Kilifi township,5,4533.02,662,2015-18
f,2017,0.0767,Matsangoni,1,218.16,230,2015-18
f,2017,5,Matsangoni,1,2392.79,230,2015-18
f,2017,25,Matsangoni,6,989.55,230,2015-18
f,2017,55,Matsangoni,4,461.95,230,2015-18
f,2017,75,Matsangoni,14,156.54,230,2015-18
f,2017,0,Matsangoni,0,17.64,230,2015-18
f,2017,45,Matsangoni,0,435.52,230,2015-18
f,2017,15,Matsangoni,1,1424.28,230,2015-18
f,2017,1,Matsangoni,0,933,230,2015-18
f,2017,65,Matsangoni,7,261.09,230,2015-18
f,2017,35,Matsangoni,5,675.24,230,2015-18
f,2017,15,Mtwapa,1,1298.13,153,2015-18
f,2017,5,Mtwapa,1,1920.81,153,2015-18
f,2017,0.0767,Mtwapa,1,150.41,153,2015-18
f,2017,75,Mtwapa,7,86.44,153,2015-18
f,2017,65,Mtwapa,1,175.26,153,2015-18
f,2017,35,Mtwapa,1,750.67,153,2015-18
f,2017,1,Mtwapa,3,761.75,153,2015-18
f,2017,45,Mtwapa,1,432.27,153,2015-18
f,2017,0,Mtwapa,1,11.23,153,2015-18
f,2017,55,Mtwapa,1,331.4,153,2015-18
f,2017,25,Mtwapa,1,928.23,153,2015-18
f,2017,15,Ngerenya,0,1438.42,253,2015-18
f,2017,5,Ngerenya,3,2464.06,253,2015-18
f,2017,65,Ngerenya,8,279.93,253,2015-18
f,2017,55,Ngerenya,4,474.52,253,2015-18
f,2017,25,Ngerenya,0,1063.69,253,2015-18
f,2017,75,Ngerenya,11,164.87,253,2015-18
f,2017,0.0767,Ngerenya,2,238.54,253,2015-18
f,2017,35,Ngerenya,3,758.86,253,2015-18
f,2017,0,Ngerenya,4,18.92,253,2015-18
f,2017,1,Ngerenya,1,1053.94,253,2015-18
f,2017,45,Ngerenya,3,514.22,253,2015-18
f,2017,0.0767,Roka,4,218.4,226,2015-18
f,2017,1,Roka,0,1095.77,226,2015-18
f,2017,65,Roka,8,293.47,226,2015-18
f,2017,0,Roka,2,17.12,226,2015-18
f,2017,75,Roka,13,168.99,226,2015-18
f,2017,35,Roka,6,759.99,226,2015-18
f,2017,15,Roka,0,1485.59,226,2015-18
f,2017,5,Roka,0,2678.53,226,2015-18
f,2017,25,Roka,1,963.47,226,2015-18
f,2017,45,Roka,3,567.87,226,2015-18
f,2017,55,Roka,2,449.99,226,2015-18
f,2017,1,Sokoke,1,508.03,115,2015-18
f,2017,0,Sokoke,0,8.52,115,2015-18
f,2017,45,Sokoke,1,300.3,115,2015-18
f,2017,55,Sokoke,2,302.23,115,2015-18
f,2017,5,Sokoke,0,1350.02,115,2015-18
f,2017,25,Sokoke,0,444.24,115,2015-18
f,2017,35,Sokoke,1,344.6,115,2015-18
f,2017,65,Sokoke,2,171.07,115,2015-18
f,2017,0.0767,Sokoke,0,111.47,115,2015-18
f,2017,15,Sokoke,0,670.39,115,2015-18
f,2017,75,Sokoke,7,116.59,115,2015-18
f,2017,45,Takaungu Mavueni,3,949.9,440,2015-18
f,2017,35,Takaungu Mavueni,5,1414.77,440,2015-18
f,2017,25,Takaungu Mavueni,5,1631.99,440,2015-18
f,2017,55,Takaungu Mavueni,8,827.94,440,2015-18
f,2017,0,Takaungu Mavueni,5,33.04,440,2015-18
f,2017,1,Takaungu Mavueni,2,1801.42,440,2015-18
f,2017,0.0767,Takaungu Mavueni,6,397,440,2015-18
f,2017,65,Takaungu Mavueni,10,449.08,440,2015-18
f,2017,5,Takaungu Mavueni,3,4543.39,440,2015-18
f,2017,15,Takaungu Mavueni,3,2808.37,440,2015-18
f,2017,75,Takaungu Mavueni,17,271.91,440,2015-18
f,2017,65,Tezo,11,425.03,453,2015-18
f,2017,45,Tezo,9,928.47,453,2015-18
f,2017,35,Tezo,6,1554.86,453,2015-18
f,2017,25,Tezo,7,2178.72,453,2015-18
f,2017,75,Tezo,22,272.53,453,2015-18
f,2017,0,Tezo,7,34.67,453,2015-18
f,2017,1,Tezo,3,1747.28,453,2015-18
f,2017,55,Tezo,7,767.47,453,2015-18
f,2017,5,Tezo,0,4507.68,453,2015-18
f,2017,0.0767,Tezo,1,435.8,453,2015-18
f,2017,15,Tezo,3,2873.12,453,2015-18
f,2017,25,Ziani,3,736.97,195,2015-18
f,2017,65,Ziani,4,283.43,195,2015-18
f,2017,15,Ziani,0,1196.18,195,2015-18
f,2017,55,Ziani,5,458.48,195,2015-18
f,2017,35,Ziani,2,644.99,195,2015-18
f,2017,1,Ziani,1,895.75,195,2015-18
f,2017,5,Ziani,2,2319.76,195,2015-18
f,2017,45,Ziani,1,495.96,195,2015-18
f,2017,0.0767,Ziani,4,206.48,195,2015-18
f,2017,0,Ziani,1,15.39,195,2015-18
f,2017,75,Ziani,13,165.17,195,2015-18
m,2017,0.0767,Banda ra salam,0,138.75,142,2015-18
m,2017,75,Banda ra salam,5,78.06,142,2015-18
m,2017,15,Banda ra salam,2,807.95,142,2015-18
m,2017,5,Banda ra salam,2,1539.54,142,2015-18
m,2017,55,Banda ra salam,4,168.73,142,2015-18
m,2017,25,Banda ra salam,0,282.55,142,2015-18
m,2017,65,Banda ra salam,10,152.95,142,2015-18
m,2017,45,Banda ra salam,2,188.54,142,2015-18
m,2017,0,Banda ra salam,2,10.49,142,2015-18
m,2017,1,Banda ra salam,3,618.59,142,2015-18
m,2017,35,Banda ra salam,2,243.96,142,2015-18
m,2017,15,Chasimba,3,1588.89,287,2015-18
m,2017,55,Chasimba,5,333.1,287,2015-18
m,2017,25,Chasimba,3,506.31,287,2015-18
m,2017,0,Chasimba,4,21.38,287,2015-18
m,2017,65,Chasimba,10,258.54,287,2015-18
m,2017,75,Chasimba,18,141.8,287,2015-18
m,2017,45,Chasimba,5,357.66,287,2015-18
m,2017,0.0767,Chasimba,2,268.44,287,2015-18
m,2017,35,Chasimba,3,414.38,287,2015-18
m,2017,5,Chasimba,3,3035.02,287,2015-18
m,2017,1,Chasimba,1,1137.77,287,2015-18
m,2017,1,Gede,0,438.16,76,2015-18
m,2017,0,Gede,1,6.06,76,2015-18
m,2017,75,Gede,3,55.23,76,2015-18
m,2017,5,Gede,0,1103.78,76,2015-18
m,2017,15,Gede,1,611.17,76,2015-18
m,2017,45,Gede,2,102.39,76,2015-18
m,2017,0.0767,Gede,0,84.26,76,2015-18
m,2017,25,Gede,0,271.56,76,2015-18
m,2017,35,Gede,0,186.26,76,2015-18
m,2017,65,Gede,2,94.01,76,2015-18
m,2017,55,Gede,2,90.07,76,2015-18
m,2017,1,Jaribuni,0,298.83,69,2015-18
m,2017,65,Jaribuni,2,73.17,69,2015-18
m,2017,0,Jaribuni,1,5.47,69,2015-18
m,2017,55,Jaribuni,0,91.37,69,2015-18
m,2017,0.0767,Jaribuni,0,55.5,69,2015-18
m,2017,15,Jaribuni,1,418.87,69,2015-18
m,2017,75,Jaribuni,8,28.84,69,2015-18
m,2017,25,Jaribuni,1,155.76,69,2015-18
m,2017,35,Jaribuni,0,109.73,69,2015-18
m,2017,45,Jaribuni,2,105.41,69,2015-18
m,2017,5,Jaribuni,0,819.8,69,2015-18
m,2017,65,Junju,12,274.29,444,2015-18
m,2017,0,Junju,5,33.61,444,2015-18
m,2017,35,Junju,11,1338.38,444,2015-18
m,2017,45,Junju,6,852.04,444,2015-18
m,2017,1,Junju,6,2053,444,2015-18
m,2017,0.0767,Junju,5,413.29,444,2015-18
m,2017,55,Junju,14,593.05,444,2015-18
m,2017,5,Junju,3,5093.84,444,2015-18
m,2017,75,Junju,12,119.15,444,2015-18
m,2017,25,Junju,4,1881.39,444,2015-18
m,2017,15,Junju,1,2901.86,444,2015-18
m,2017,15,Kauma,0,822.42,126,2015-18
m,2017,0,Kauma,1,9.52,126,2015-18
m,2017,35,Kauma,0,216.66,126,2015-18
m,2017,0.0767,Kauma,2,113.64,126,2015-18
m,2017,5,Kauma,0,1489.95,126,2015-18
m,2017,45,Kauma,3,189.07,126,2015-18
m,2017,25,Kauma,1,251.8,126,2015-18
m,2017,55,Kauma,3,141.54,126,2015-18
m,2017,1,Kauma,3,530.56,126,2015-18
m,2017,75,Kauma,7,72.84,126,2015-18
m,2017,65,Kauma,5,128.19,126,2015-18
m,2017,1,Kilifi township,3,2887.67,652,2015-18
m,2017,0.0767,Kilifi township,7,681.29,652,2015-18
m,2017,5,Kilifi township,9,6671.4,652,2015-18
m,2017,65,Kilifi township,8,322.3,652,2015-18
m,2017,25,Kilifi township,9,3039.6,652,2015-18
m,2017,35,Kilifi township,8,2389.54,652,2015-18
m,2017,15,Kilifi township,3,3914.54,652,2015-18
m,2017,55,Kilifi township,16,892.36,652,2015-18
m,2017,45,Kilifi township,9,1521.53,652,2015-18
m,2017,75,Kilifi township,15,150.2,652,2015-18
m,2017,0,Kilifi township,11,48.64,652,2015-18
m,2017,75,Matsangoni,12,119.33,204,2015-18
m,2017,35,Matsangoni,2,489.93,204,2015-18
m,2017,55,Matsangoni,2,207.57,204,2015-18
m,2017,0.0767,Matsangoni,1,192.36,204,2015-18
m,2017,1,Matsangoni,1,966.05,204,2015-18
m,2017,15,Matsangoni,2,1450.42,204,2015-18
m,2017,5,Matsangoni,2,2367.2,204,2015-18
m,2017,65,Matsangoni,8,162.12,204,2015-18
m,2017,25,Matsangoni,3,705.88,204,2015-18
m,2017,0,Matsangoni,2,15.71,204,2015-18
m,2017,45,Matsangoni,1,292.99,204,2015-18
m,2017,75,Mtwapa,9,60.59,182,2015-18
m,2017,45,Mtwapa,3,406.52,182,2015-18
m,2017,55,Mtwapa,2,262.34,182,2015-18
m,2017,25,Mtwapa,2,926.7,182,2015-18
m,2017,65,Mtwapa,6,130.19,182,2015-18
m,2017,35,Mtwapa,2,667.97,182,2015-18
m,2017,15,Mtwapa,1,1344.62,182,2015-18
m,2017,0.0767,Mtwapa,0,186.11,182,2015-18
m,2017,5,Mtwapa,3,1951.66,182,2015-18
m,2017,1,Mtwapa,1,777.47,182,2015-18
m,2017,0,Mtwapa,4,13.73,182,2015-18
m,2017,35,Ngerenya,4,608.57,229,2015-18
m,2017,55,Ngerenya,2,243.85,229,2015-18
m,2017,15,Ngerenya,1,1529.37,229,2015-18
m,2017,65,Ngerenya,5,174.53,229,2015-18
m,2017,0,Ngerenya,3,17.58,229,2015-18
m,2017,75,Ngerenya,18,119.86,229,2015-18
m,2017,5,Ngerenya,0,2684.16,229,2015-18
m,2017,25,Ngerenya,1,845.87,229,2015-18
m,2017,45,Ngerenya,6,372.16,229,2015-18
m,2017,1,Ngerenya,2,1047.65,229,2015-18
m,2017,0.0767,Ngerenya,2,236,229,2015-18
m,2017,1,Roka,1,1134.98,230,2015-18
m,2017,25,Roka,3,847.81,230,2015-18
m,2017,0.0767,Roka,3,241.95,230,2015-18
m,2017,45,Roka,2,378.34,230,2015-18
m,2017,5,Roka,3,2790.27,230,2015-18
m,2017,75,Roka,15,110.73,230,2015-18
m,2017,65,Roka,10,157.6,230,2015-18
m,2017,0,Roka,2,17.29,230,2015-18
m,2017,35,Roka,1,596.54,230,2015-18
m,2017,15,Roka,2,1580.85,230,2015-18
m,2017,55,Roka,4,278.2,230,2015-18
m,2017,15,Sokoke,1,670.44,90,2015-18
m,2017,75,Sokoke,8,62.31,90,2015-18
m,2017,45,Sokoke,0,132.2,90,2015-18
m,2017,0.0767,Sokoke,1,104.46,90,2015-18
m,2017,0,Sokoke,1,6.95,90,2015-18
m,2017,5,Sokoke,1,1430.14,90,2015-18
m,2017,1,Sokoke,0,528.71,90,2015-18
m,2017,55,Sokoke,2,147.17,90,2015-18
m,2017,65,Sokoke,7,104.87,90,2015-18
m,2017,35,Sokoke,1,154.71,90,2015-18
m,2017,25,Sokoke,0,232.6,90,2015-18
m,2017,65,Takaungu Mavueni,16,355.09,414,2015-18
m,2017,75,Takaungu Mavueni,16,165.08,414,2015-18
m,2017,0.0767,Takaungu Mavueni,3,411.17,414,2015-18
m,2017,55,Takaungu Mavueni,13,551.02,414,2015-18
m,2017,1,Takaungu Mavueni,6,1875.54,414,2015-18
m,2017,15,Takaungu Mavueni,7,2758.98,414,2015-18
m,2017,25,Takaungu Mavueni,1,1333.95,414,2015-18
m,2017,5,Takaungu Mavueni,11,4721.76,414,2015-18
m,2017,45,Takaungu Mavueni,10,636.75,414,2015-18
m,2017,0,Takaungu Mavueni,6,31.05,414,2015-18
m,2017,35,Takaungu Mavueni,6,932.91,414,2015-18
m,2017,35,Tezo,4,1304.81,437,2015-18
m,2017,0,Tezo,7,32.74,437,2015-18
m,2017,65,Tezo,8,279.82,437,2015-18
m,2017,55,Tezo,8,471.02,437,2015-18
m,2017,45,Tezo,4,730.84,437,2015-18
m,2017,0.0767,Tezo,1,398.84,437,2015-18
m,2017,75,Tezo,15,142.3,437,2015-18
m,2017,1,Tezo,5,1806.7,437,2015-18
