sex,agegrp,month_2,y_bloc,locn,_D,_Y,_Rate,_Lower,_Upper
m,55,12,2015-18,Ziani,2,1.40E+02,0.0141574,0.0035407,0.0566075
f,75,1,2003-06,Banda ra salam,0,1.80E+01,0.00E+00,,
f,75,1,2007-10,Banda ra salam,1,2.70E+01,0.036869,0.0051935,0.2617359
f,75,1,2011-14,Banda ra salam,1,3.10E+01,0.0321145,0.0045238,0.2279834
f,75,1,2015-18,Banda ra salam,0,3.80E+01,0.00E+00,,
f,75,2,2003-06,Banda ra salam,0,1.90E+01,0.00E+00,,
f,75,2,2007-10,Banda ra salam,0,2.70E+01,0.00E+00,,
f,75,2,2011-14,Banda ra salam,3,3.10E+01,0.0977408,0.0315235,0.303052
f,75,2,2015-18,Banda ra salam,0,3.80E+01,0.00E+00,,
f,75,3,2003-06,Banda ra salam,1,1.90E+01,0.0537596,0.0075728,0.3816436
f,75,3,2007-10,Banda ra salam,1,2.70E+01,0.0369878,0.0052102,0.2625789
f,75,3,2011-14,Banda ra salam,4,3.00E+01,0.1319177,0.0495111,0.3514826
f,75,3,2015-18,Banda ra salam,0,3.90E+01,0.00E+00,,
f,75,4,2003-06,Banda ra salam,1,1.80E+01,0.0545648,0.0076862,0.3873597
f,75,4,2007-10,Banda ra salam,0,2.70E+01,0.00E+00,,
f,75,4,2011-14,Banda ra salam,1,3.00E+01,0.0329505,0.0046415,0.2339182
f,75,4,2015-18,Banda ra salam,3,3.80E+01,0.0783438,0.0252675,0.2429103
f,75,5,2003-06,Banda ra salam,2,1.80E+01,0.1094659,0.0273772,0.4376924
f,75,5,2007-10,Banda ra salam,1,2.70E+01,0.0369161,0.0052001,0.2620697
f,75,5,2011-14,Banda ra salam,2,3.00E+01,0.0658944,0.01648,0.2634745
f,75,5,2015-18,Banda ra salam,1,3.80E+01,0.0261357,0.0036816,0.1855395
f,75,6,2003-06,Banda ra salam,3,1.80E+01,0.1652953,0.0533113,0.5125096
f,75,6,2007-10,Banda ra salam,6,2.70E+01,0.2241448,0.1006995,0.4989193
f,75,6,2011-14,Banda ra salam,4,3.00E+01,0.1324056,0.0496942,0.3527826
f,75,6,2015-18,Banda ra salam,1,3.80E+01,0.0262599,0.0036991,0.1864209
f,75,7,2003-06,Banda ra salam,1,2.20E+01,0.0461255,0.0064974,0.3274481
f,75,7,2007-10,Banda ra salam,3,3.00E+01,0.0998283,0.0321968,0.3095245
f,75,7,2011-14,Banda ra salam,4,3.20E+01,0.1232926,0.0462739,0.3285018
f,75,7,2015-18,Banda ra salam,3,4.30E+01,0.0690868,0.022282,0.2142085
f,75,8,2003-06,Banda ra salam,2,2.20E+01,0.0925533,0.0231474,0.3700685
f,75,8,2007-10,Banda ra salam,4,3.00E+01,0.1330191,0.0499245,0.3544173
f,75,8,2011-14,Banda ra salam,4,3.20E+01,0.1256947,0.0471754,0.3349019
f,75,8,2015-18,Banda ra salam,3,4.30E+01,0.0692648,0.0223394,0.2147602
f,75,9,2003-06,Banda ra salam,1,2.10E+01,0.0466714,0.0065743,0.3313235
f,75,9,2007-10,Banda ra salam,2,3.00E+01,0.0670616,0.0167719,0.2681415
f,75,9,2011-14,Banda ra salam,0,3.20E+01,0.00E+00,,
f,75,9,2015-18,Banda ra salam,3,4.30E+01,0.0692554,0.0223364,0.2147312
f,75,10,2003-06,Banda ra salam,0,2.10E+01,0.00E+00,,
f,75,10,2007-10,Banda ra salam,4,2.90E+01,0.1361885,0.051114,0.3628618
f,75,10,2011-14,Banda ra salam,1,3.10E+01,0.0317871,0.0044776,0.2256586
f,75,10,2015-18,Banda ra salam,3,4.30E+01,0.0699086,0.022547,0.2167564
f,75,11,2003-06,Banda ra salam,1,2.10E+01,0.0469311,0.0066109,0.3331674
f,75,11,2007-10,Banda ra salam,5,2.90E+01,0.1721843,0.0716679,0.4136779
f,75,11,2011-14,Banda ra salam,0,3.10E+01,0.00E+00,,
f,75,11,2015-18,Banda ra salam,3,4.20E+01,0.0706015,0.0227705,0.2189049
f,75,12,2003-06,Banda ra salam,2,2.10E+01,0.0948972,0.0237336,0.3794404
f,75,12,2007-10,Banda ra salam,2,2.90E+01,0.0697367,0.017441,0.2788379
f,75,12,2011-14,Banda ra salam,1,3.10E+01,0.0318802,0.0044908,0.2263198
f,75,12,2015-18,Banda ra salam,3,4.20E+01,0.0718101,0.0231603,0.2226521
f,75,1,2003-06,Chasimba,5,3.30E+01,0.1519051,0.0632271,0.3649566
f,75,1,2007-10,Chasimba,2,4.80E+01,0.0415882,0.0104011,0.166288
f,75,1,2011-14,Chasimba,3,5.80E+01,0.0515146,0.0166146,0.1597247
f,75,1,2015-18,Chasimba,10,8.40E+01,0.1186021,0.0638144,0.2204275
f,75,2,2003-06,Chasimba,3,3.30E+01,0.0923063,0.0297708,0.2862021
f,75,2,2007-10,Chasimba,0,4.80E+01,0.00E+00,,
f,75,2,2011-14,Chasimba,3,5.80E+01,0.0519809,0.0167649,0.1611703
f,75,2,2015-18,Chasimba,3,8.40E+01,0.0356172,0.0114873,0.1104335
f,75,3,2003-06,Chasimba,1,3.20E+01,0.0308369,0.0043438,0.2189135
f,75,3,2007-10,Chasimba,1,4.80E+01,0.0208889,0.0029425,0.1482916
f,75,3,2011-14,Chasimba,4,5.80E+01,0.069544,0.0261011,0.1852936
f,75,3,2015-18,Chasimba,2,8.40E+01,0.0238858,0.0059738,0.0955057
f,75,4,2003-06,Chasimba,7,3.20E+01,0.2196274,0.1047038,0.4606919
f,75,4,2007-10,Chasimba,1,4.80E+01,0.0210301,0.0029624,0.149294
f,75,4,2011-14,Chasimba,1,5.80E+01,0.0173553,0.0024447,0.1232062
f,75,4,2015-18,Chasimba,6,8.30E+01,0.0723556,0.0325065,0.1610548
f,75,5,2003-06,Chasimba,1,3.10E+01,0.0318003,0.0044795,0.2257524
f,75,5,2007-10,Chasimba,3,4.70E+01,0.0637163,0.0205499,0.1975568
f,75,5,2011-14,Chasimba,2,5.70E+01,0.0350201,0.0087585,0.1400259
f,75,5,2015-18,Chasimba,3,8.20E+01,0.036626,0.0118127,0.1135615
f,75,6,2003-06,Chasimba,0,3.20E+01,0.00E+00,,
f,75,6,2007-10,Chasimba,2,4.70E+01,0.0423835,0.0106,0.1694676
f,75,6,2011-14,Chasimba,3,5.70E+01,0.0527263,0.0170054,0.1634817
f,75,6,2015-18,Chasimba,2,8.10E+01,0.0246298,0.0061598,0.0984806
f,75,7,2003-06,Chasimba,2,3.90E+01,0.0510851,0.0127763,0.2042606
f,75,7,2007-10,Chasimba,5,5.20E+01,0.0955035,0.0397512,0.22945
f,75,7,2011-14,Chasimba,4,6.30E+01,0.0634357,0.0238085,0.1690186
f,75,7,2015-18,Chasimba,5,9.20E+01,0.0545116,0.0226892,0.1309657
f,75,8,2003-06,Chasimba,3,3.90E+01,0.0771101,0.0248697,0.2390853
f,75,8,2007-10,Chasimba,5,5.20E+01,0.0962095,0.0400451,0.2311463
f,75,8,2011-14,Chasimba,5,6.30E+01,0.079617,0.0331388,0.1912823
f,75,8,2015-18,Chasimba,5,9.10E+01,0.0546864,0.022762,0.1313857
f,75,9,2003-06,Chasimba,3,3.90E+01,0.0777525,0.0250768,0.2410769
f,75,9,2007-10,Chasimba,6,5.20E+01,0.1163632,0.0522774,0.2590104
f,75,9,2011-14,Chasimba,3,6.20E+01,0.0482902,0.0155746,0.1497273
f,75,9,2015-18,Chasimba,7,9.10E+01,0.0768905,0.0366563,0.1612859
f,75,10,2003-06,Chasimba,1,3.90E+01,0.0258649,0.0036434,0.1836169
f,75,10,2007-10,Chasimba,3,5.10E+01,0.058654,0.0189172,0.1818607
f,75,10,2011-14,Chasimba,1,6.10E+01,0.0162781,0.002293,0.1155591
f,75,10,2015-18,Chasimba,1,9.10E+01,0.0109511,0.0015426,0.077743
f,75,11,2003-06,Chasimba,4,3.90E+01,0.1038228,0.0389666,0.2766263
f,75,11,2007-10,Chasimba,3,5.10E+01,0.0586993,0.0189318,0.1820013
f,75,11,2011-14,Chasimba,2,6.10E+01,0.0327241,0.0081842,0.1308454
f,75,11,2015-18,Chasimba,7,9.10E+01,0.0767163,0.0365733,0.1609206
f,75,12,2003-06,Chasimba,3,3.80E+01,0.0783648,0.0252743,0.2429756
f,75,12,2007-10,Chasimba,5,5.10E+01,0.0984757,0.0409883,0.236591
f,75,12,2011-14,Chasimba,3,6.10E+01,0.0488937,0.0157693,0.1515984
f,75,12,2015-18,Chasimba,1,9.10E+01,0.011049,0.0015564,0.0784376
f,75,1,2003-06,Don't know,0,0.916666,0.00E+00,,
f,75,1,2007-10,Don't know,0,0.166667,0.00E+00,,
f,75,2,2003-06,Don't know,0,0.916666,0.00E+00,,
f,75,2,2007-10,Don't know,0,0.166667,0.00E+00,,
f,75,3,2003-06,Don't know,0,0.916667,0.00E+00,,
f,75,3,2007-10,Don't know,0,0.166666,0.00E+00,,
f,75,4,2003-06,Don't know,0,0.916666,0.00E+00,,
f,75,4,2007-10,Don't know,0,0.166667,0.00E+00,,
f,75,5,2003-06,Don't know,0,0.916667,0.00E+00,,
f,75,5,2007-10,Don't know,0,0.166667,0.00E+00,,
f,75,6,2003-06,Don't know,1,0.84822,1.20E+00,0.1660695,8.40E+00
f,75,6,2007-10,Don't know,0,0.166666,0.00E+00,,
f,75,7,2003-06,Don't know,0,0.916666,0.00E+00,,
f,75,7,2007-10,Don't know,0,0.085731,0.00E+00,,
f,75,8,2003-06,Don't know,0,0.916667,0.00E+00,,
f,75,8,2007-10,Don't know,0,0.038161,0.00E+00,,
f,75,9,2003-06,Don't know,0,0.916666,0.00E+00,,
f,75,10,2003-06,Don't know,1,0.872521,1.10E+00,0.1614443,8.10E+00
f,75,11,2003-06,Don't know,0,0.893736,0.00E+00,,
f,75,12,2003-06,Don't know,0,0.916666,0.00E+00,,
f,75,1,2003-06,Gede,0,9.48836,0.00E+00,,
f,75,1,2007-10,Gede,1,1.20E+01,0.0802924,0.0113103,0.5700013
f,75,1,2011-14,Gede,1,1.50E+01,0.0665896,0.00938,0.4727246
f,75,1,2015-18,Gede,1,2.20E+01,0.0460348,0.0064846,0.3268041
f,75,2,2003-06,Gede,1,9.378159,0.1066307,0.0150204,0.7569792
f,75,2,2007-10,Gede,0,1.20E+01,0.00E+00,,
f,75,2,2011-14,Gede,1,1.50E+01,0.0661336,0.0093158,0.4694871
f,75,2,2015-18,Gede,1,2.20E+01,0.0463786,0.0065331,0.3292452
f,75,3,2003-06,Gede,0,9.357464,0.00E+00,,
f,75,3,2007-10,Gede,0,1.20E+01,0.00E+00,,
f,75,3,2011-14,Gede,3,1.50E+01,0.2003995,0.0646331,0.6213524
f,75,3,2015-18,Gede,2,2.10E+01,0.0933502,0.0233467,0.373255
f,75,4,2003-06,Gede,0,9.45225,0.00E+00,,
f,75,4,2007-10,Gede,3,1.20E+01,0.248935,0.0802869,0.7718403
f,75,4,2011-14,Gede,1,1.50E+01,0.0684381,0.0096404,0.4858471
f,75,4,2015-18,Gede,0,2.10E+01,0.00E+00,,
f,75,5,2003-06,Gede,1,9.55339,0.1046749,0.0147449,0.7430945
f,75,5,2007-10,Gede,2,1.20E+01,0.1702945,0.0425903,0.680912
f,75,5,2011-14,Gede,1,1.50E+01,0.0688373,0.0096967,0.4886807
f,75,5,2015-18,Gede,1,2.10E+01,0.0469761,0.0066172,0.3334864
f,75,6,2003-06,Gede,2,9.427083,0.2121547,0.0530594,0.8482875
f,75,6,2007-10,Gede,0,1.20E+01,0.00E+00,,
f,75,6,2011-14,Gede,1,1.50E+01,0.0675925,0.0095213,0.4798437
f,75,6,2015-18,Gede,1,2.10E+01,0.0470436,0.0066267,0.3339655
f,75,7,2003-06,Gede,1,1.10E+01,0.0908385,0.0127958,0.6448691
f,75,7,2007-10,Gede,3,1.40E+01,0.2204232,0.0710912,0.6834375
f,75,7,2011-14,Gede,0,1.70E+01,0.00E+00,,
f,75,7,2015-18,Gede,2,2.40E+01,0.0831615,0.0207985,0.3325162
f,75,8,2003-06,Gede,0,1.10E+01,0.00E+00,,
f,75,8,2007-10,Gede,0,1.30E+01,0.00E+00,,
f,75,8,2011-14,Gede,2,1.60E+01,0.1213855,0.0303582,0.4853522
f,75,8,2015-18,Gede,3,2.40E+01,0.1259157,0.0406105,0.3904102
f,75,9,2003-06,Gede,2,1.10E+01,0.1813697,0.0453601,0.7251957
f,75,9,2007-10,Gede,2,1.30E+01,0.1504715,0.0376326,0.6016511
f,75,9,2011-14,Gede,0,1.60E+01,0.00E+00,,
f,75,9,2015-18,Gede,2,2.30E+01,0.0858988,0.0214831,0.3434611
f,75,10,2003-06,Gede,0,1.10E+01,0.00E+00,,
f,75,10,2007-10,Gede,0,1.30E+01,0.00E+00,,
f,75,10,2011-14,Gede,1,1.60E+01,0.0612513,0.0086281,0.4348275
f,75,10,2015-18,Gede,1,2.30E+01,0.0431396,0.0060768,0.3062511
f,75,11,2003-06,Gede,2,1.10E+01,0.1818381,0.0454773,0.7270685
f,75,11,2007-10,Gede,0,1.30E+01,0.00E+00,,
f,75,11,2011-14,Gede,1,1.60E+01,0.0618994,0.0087194,0.4394283
f,75,11,2015-18,Gede,3,2.30E+01,0.1294347,0.0417455,0.4013212
f,75,12,2003-06,Gede,1,1.10E+01,0.0925138,0.0130318,0.656762
f,75,12,2007-10,Gede,0,1.30E+01,0.00E+00,,
f,75,12,2011-14,Gede,0,1.60E+01,0.00E+00,,
f,75,12,2015-18,Gede,2,2.30E+01,0.0875229,0.0218893,0.349955
f,75,1,2003-06,Jaribuni,1,1.20E+01,0.0853052,0.0120164,0.6055875
f,75,1,2007-10,Jaribuni,1,1.70E+01,0.059847,0.0084303,0.424858
f,75,1,2011-14,Jaribuni,2,1.80E+01,0.1092812,0.027331,0.4369542
f,75,1,2015-18,Jaribuni,0,1.90E+01,0.00E+00,,
f,75,2,2003-06,Jaribuni,1,1.20E+01,0.0852828,0.0120132,0.6054288
f,75,2,2007-10,Jaribuni,0,1.70E+01,0.00E+00,,
f,75,2,2011-14,Jaribuni,1,1.80E+01,0.0549152,0.0077355,0.3898469
f,75,2,2015-18,Jaribuni,0,1.90E+01,0.00E+00,,
f,75,3,2003-06,Jaribuni,0,1.20E+01,0.00E+00,,
f,75,3,2007-10,Jaribuni,1,1.60E+01,0.060618,0.0085389,0.4303314
f,75,3,2011-14,Jaribuni,2,1.80E+01,0.1108075,0.0277127,0.4430569
f,75,3,2015-18,Jaribuni,5,1.90E+01,0.2598255,0.1081466,0.6242387
f,75,4,2003-06,Jaribuni,1,1.20E+01,0.0856993,0.0120719,0.6083853
f,75,4,2007-10,Jaribuni,2,1.60E+01,0.1212587,0.0303265,0.4848456
f,75,4,2011-14,Jaribuni,0,1.80E+01,0.00E+00,,
f,75,4,2015-18,Jaribuni,0,1.90E+01,0.00E+00,,
f,75,5,2003-06,Jaribuni,0,1.20E+01,0.00E+00,,
f,75,5,2007-10,Jaribuni,3,1.60E+01,0.1841788,0.0594016,0.5710593
f,75,5,2011-14,Jaribuni,0,1.80E+01,0.00E+00,,
f,75,5,2015-18,Jaribuni,1,1.90E+01,0.053259,0.0075022,0.3780892
f,75,6,2003-06,Jaribuni,2,1.20E+01,0.1723898,0.0431143,0.6892898
f,75,6,2007-10,Jaribuni,1,1.60E+01,0.0621638,0.0087566,0.4413052
f,75,6,2011-14,Jaribuni,2,1.80E+01,0.1123039,0.0280869,0.4490403
f,75,6,2015-18,Jaribuni,0,1.90E+01,0.00E+00,,
f,75,7,2003-06,Jaribuni,0,1.40E+01,0.00E+00,,
f,75,7,2007-10,Jaribuni,2,1.80E+01,0.111529,0.0278932,0.445942
f,75,7,2011-14,Jaribuni,0,1.90E+01,0.00E+00,,
f,75,7,2015-18,Jaribuni,4,2.00E+01,0.1953386,0.0733141,0.5204617
f,75,8,2003-06,Jaribuni,0,1.40E+01,0.00E+00,,
f,75,8,2007-10,Jaribuni,0,1.80E+01,0.00E+00,,
f,75,8,2011-14,Jaribuni,1,1.90E+01,0.0536131,0.0075521,0.3806032
f,75,8,2015-18,Jaribuni,5,2.00E+01,0.2497755,0.1039635,0.6000933
f,75,9,2003-06,Jaribuni,0,1.40E+01,0.00E+00,,
f,75,9,2007-10,Jaribuni,1,1.80E+01,0.0562254,0.0079201,0.3991482
f,75,9,2011-14,Jaribuni,1,1.90E+01,0.0538828,0.0075901,0.3825178
f,75,9,2015-18,Jaribuni,1,2.00E+01,0.0500875,0.0070555,0.3555746
f,75,10,2003-06,Jaribuni,0,1.40E+01,0.00E+00,,
f,75,10,2007-10,Jaribuni,1,1.80E+01,0.0564239,0.0079481,0.400557
f,75,10,2011-14,Jaribuni,1,1.80E+01,0.0543071,0.0076499,0.3855299
f,75,10,2015-18,Jaribuni,0,2.00E+01,0.00E+00,,
f,75,11,2003-06,Jaribuni,0,1.40E+01,0.00E+00,,
f,75,11,2007-10,Jaribuni,0,1.80E+01,0.00E+00,,
f,75,11,2011-14,Jaribuni,1,1.80E+01,0.0548927,0.0077324,0.3896872
f,75,11,2015-18,Jaribuni,1,1.90E+01,0.0512903,0.0072249,0.3641134
f,75,12,2003-06,Jaribuni,1,1.40E+01,0.0737684,0.0103913,0.523687
f,75,12,2007-10,Jaribuni,1,1.80E+01,0.0566027,0.0079733,0.4018267
f,75,12,2011-14,Jaribuni,1,1.80E+01,0.0547634,0.0077142,0.3887694
f,75,12,2015-18,Jaribuni,0,1.90E+01,0.00E+00,,
f,75,1,2003-06,Junju,2,2.50E+01,0.0787936,0.0197061,0.3150513
f,75,1,2007-10,Junju,4,3.80E+01,0.1043399,0.0391606,0.2780041
f,75,1,2011-14,Junju,1,4.60E+01,0.0216171,0.0030451,0.153461
f,75,1,2015-18,Junju,1,6.80E+01,0.0146701,0.0020665,0.1041437
f,75,2,2003-06,Junju,0,2.50E+01,0.00E+00,,
f,75,2,2007-10,Junju,3,3.80E+01,0.0786707,0.025373,0.2439241
f,75,2,2011-14,Junju,4,4.60E+01,0.0876523,0.0328975,0.2335414
f,75,2,2015-18,Junju,9,6.80E+01,0.132004,0.0686836,0.2537003
f,75,3,2003-06,Junju,0,2.50E+01,0.00E+00,,
f,75,3,2007-10,Junju,4,3.80E+01,0.1059683,0.0397718,0.2823429
f,75,3,2011-14,Junju,4,4.50E+01,0.0888671,0.0333534,0.2367783
f,75,3,2015-18,Junju,2,6.80E+01,0.0293839,0.0073488,0.1174897
f,75,4,2003-06,Junju,0,2.50E+01,0.00E+00,,
f,75,4,2007-10,Junju,3,3.80E+01,0.0794743,0.0256321,0.2464154
f,75,4,2011-14,Junju,1,4.50E+01,0.022012,0.0031007,0.1562646
f,75,4,2015-18,Junju,3,6.80E+01,0.0443874,0.0143159,0.1376262
f,75,5,2003-06,Junju,2,2.50E+01,0.07958,0.0199028,0.3181958
f,75,5,2007-10,Junju,5,3.80E+01,0.132686,0.0552276,0.3187821
f,75,5,2011-14,Junju,5,4.50E+01,0.1110174,0.0462085,0.2667226
f,75,5,2015-18,Junju,7,6.80E+01,0.1036638,0.0494201,0.2174459
f,75,6,2003-06,Junju,3,2.50E+01,0.1199454,0.0386849,0.3718989
f,75,6,2007-10,Junju,5,3.70E+01,0.1340957,0.0558144,0.322169
f,75,6,2011-14,Junju,4,4.50E+01,0.0898316,0.0337154,0.239348
f,75,6,2015-18,Junju,4,6.70E+01,0.059673,0.0223963,0.1589931
f,75,7,2003-06,Junju,1,3.00E+01,0.0328221,0.0046234,0.2330064
f,75,7,2007-10,Junju,7,4.20E+01,0.1661484,0.0792086,0.3485139
f,75,7,2011-14,Junju,6,5.10E+01,0.1180903,0.0530533,0.2628548
f,75,7,2015-18,Junju,5,7.70E+01,0.0647497,0.0269506,0.1555631
f,75,8,2003-06,Junju,3,3.00E+01,0.0986945,0.0318311,0.3060091
f,75,8,2007-10,Junju,6,4.10E+01,0.1450039,0.0651445,0.3227611
f,75,8,2011-14,Junju,0,5.10E+01,0.00E+00,,
f,75,8,2015-18,Junju,6,7.60E+01,0.0785127,0.0352727,0.1747597
f,75,9,2003-06,Junju,3,3.00E+01,0.1010473,0.0325899,0.3133042
f,75,9,2007-10,Junju,2,4.10E+01,0.0485975,0.0121541,0.1943139
f,75,9,2011-14,Junju,6,5.10E+01,0.1168613,0.0525012,0.2601191
f,75,9,2015-18,Junju,4,7.60E+01,0.052688,0.0197747,0.1403823
f,75,10,2003-06,Junju,2,2.90E+01,0.0678332,0.0169649,0.2712268
f,75,10,2007-10,Junju,2,4.10E+01,0.0489231,0.0122356,0.195616
f,75,10,2011-14,Junju,4,5.10E+01,0.0788676,0.0296004,0.2101354
f,75,10,2015-18,Junju,6,7.60E+01,0.0792726,0.0356141,0.1764512
f,75,11,2003-06,Junju,3,3.00E+01,0.1012832,0.032666,0.3140355
f,75,11,2007-10,Junju,6,4.10E+01,0.1474232,0.0662315,0.3281463
f,75,11,2011-14,Junju,2,5.10E+01,0.0395611,0.0098941,0.1581826
f,75,11,2015-18,Junju,5,7.50E+01,0.0666961,0.0277608,0.1602394
f,75,12,2003-06,Junju,2,3.00E+01,0.0676339,0.0169151,0.2704298
f,75,12,2007-10,Junju,1,4.00E+01,0.0247781,0.0034903,0.1759012
f,75,12,2011-14,Junju,4,5.00E+01,0.0794491,0.0298187,0.211685
f,75,12,2015-18,Junju,9,7.40E+01,0.1222979,0.0636334,0.2350461
f,75,1,2003-06,Kauma,0,1.50E+01,0.00E+00,,
f,75,1,2007-10,Kauma,0,2.50E+01,0.00E+00,,
f,75,1,2011-14,Kauma,2,2.70E+01,0.0735966,0.0184063,0.2942716
f,75,1,2015-18,Kauma,3,3.40E+01,0.0885977,0.0285746,0.2747032
f,75,2,2003-06,Kauma,0,1.50E+01,0.00E+00,,
f,75,2,2007-10,Kauma,1,2.50E+01,0.0402654,0.0056719,0.2858472
f,75,2,2011-14,Kauma,1,2.70E+01,0.0371636,0.005235,0.2638272
f,75,2,2015-18,Kauma,0,3.40E+01,0.00E+00,,
f,75,3,2003-06,Kauma,2,1.50E+01,0.131314,0.0328413,0.5250507
f,75,3,2007-10,Kauma,0,2.50E+01,0.00E+00,,
f,75,3,2011-14,Kauma,1,2.60E+01,0.0377855,0.0053226,0.2682421
f,75,3,2015-18,Kauma,3,3.30E+01,0.0897378,0.0289424,0.2782384
f,75,4,2003-06,Kauma,2,1.50E+01,0.1340675,0.03353,0.5360608
f,75,4,2007-10,Kauma,3,2.50E+01,0.1213574,0.0391404,0.376277
f,75,4,2011-14,Kauma,3,2.60E+01,0.1150878,0.0371183,0.3568376
f,75,4,2015-18,Kauma,1,3.30E+01,0.0300159,0.0042281,0.2130849
f,75,5,2003-06,Kauma,1,1.50E+01,0.0672404,0.0094717,0.4773445
f,75,5,2007-10,Kauma,1,2.50E+01,0.0407548,0.0057409,0.2893214
f,75,5,2011-14,Kauma,1,2.60E+01,0.0385952,0.0054367,0.2739899
f,75,5,2015-18,Kauma,1,3.30E+01,0.0302905,0.0042668,0.2150343
f,75,6,2003-06,Kauma,1,1.50E+01,0.0658629,0.0092777,0.4675656
f,75,6,2007-10,Kauma,1,2.40E+01,0.0409934,0.0057745,0.2910149
f,75,6,2011-14,Kauma,2,2.60E+01,0.0773573,0.0193469,0.3093083
f,75,6,2015-18,Kauma,1,3.30E+01,0.030506,0.0042972,0.2165641
f,75,7,2003-06,Kauma,4,1.80E+01,0.2183838,0.0819633,0.5818635
f,75,7,2007-10,Kauma,1,2.70E+01,0.0367072,0.0051707,0.2605874
f,75,7,2011-14,Kauma,1,2.90E+01,0.0348142,0.004904,0.2471483
f,75,7,2015-18,Kauma,5,3.70E+01,0.1343821,0.0559335,0.322857
f,75,8,2003-06,Kauma,0,1.80E+01,0.00E+00,,
f,75,8,2007-10,Kauma,1,2.70E+01,0.0366248,0.0051591,0.2600019
f,75,8,2011-14,Kauma,3,2.90E+01,0.1049121,0.0338364,0.3252871
f,75,8,2015-18,Kauma,3,3.70E+01,0.0819245,0.0264224,0.2540125
f,75,9,2003-06,Kauma,0,1.80E+01,0.00E+00,,
f,75,9,2007-10,Kauma,0,2.70E+01,0.00E+00,,
f,75,9,2011-14,Kauma,3,2.80E+01,0.1059845,0.0341823,0.3286122
f,75,9,2015-18,Kauma,4,3.70E+01,0.1090275,0.0409199,0.2904936
f,75,10,2003-06,Kauma,1,1.80E+01,0.0543714,0.0076589,0.3859863
f,75,10,2007-10,Kauma,0,2.70E+01,0.00E+00,,
f,75,10,2011-14,Kauma,2,2.80E+01,0.0709631,0.0177477,0.2837414
f,75,10,2015-18,Kauma,2,3.70E+01,0.0547665,0.013697,0.2189803
f,75,11,2003-06,Kauma,1,1.90E+01,0.0539374,0.0075978,0.3829051
f,75,11,2007-10,Kauma,2,2.70E+01,0.072877,0.0182264,0.291394
f,75,11,2011-14,Kauma,4,2.80E+01,0.1442354,0.0541341,0.3843019
f,75,11,2015-18,Kauma,1,3.70E+01,0.0273031,0.003846,0.193827
f,75,12,2003-06,Kauma,3,1.80E+01,0.1650507,0.0532324,0.511751
f,75,12,2007-10,Kauma,2,2.70E+01,0.0736002,0.0184072,0.2942859
f,75,12,2011-14,Kauma,3,2.70E+01,0.1099174,0.0354507,0.3408066
f,75,12,2015-18,Kauma,1,3.60E+01,0.0276821,0.0038994,0.1965174
f,75,1,2003-06,Kilifi township,2,2.90E+01,0.0686714,0.0171745,0.2745782
f,75,1,2007-10,Kilifi township,2,4.20E+01,0.0475656,0.011896,0.190188
f,75,1,2011-14,Kilifi township,2,4.70E+01,0.0423368,0.0105883,0.169281
f,75,1,2015-18,Kilifi township,4,7.20E+01,0.0553049,0.0207569,0.1473547
f,75,2,2003-06,Kilifi township,2,2.90E+01,0.0690642,0.0172728,0.2761489
f,75,2,2007-10,Kilifi township,3,4.20E+01,0.0705917,0.0227673,0.2188745
f,75,2,2011-14,Kilifi township,3,4.70E+01,0.063313,0.0204198,0.1963064
f,75,2,2015-18,Kilifi township,6,7.20E+01,0.082967,0.0372738,0.1846745
f,75,3,2003-06,Kilifi township,1,2.90E+01,0.0346321,0.0048784,0.2458559
f,75,3,2007-10,Kilifi township,4,4.20E+01,0.0945719,0.0354945,0.251978
f,75,3,2011-14,Kilifi township,2,4.70E+01,0.0426271,0.0106609,0.170442
f,75,3,2015-18,Kilifi township,3,7.20E+01,0.0419059,0.0135156,0.1299322
f,75,4,2003-06,Kilifi township,2,2.90E+01,0.0691521,0.0172948,0.2765002
f,75,4,2007-10,Kilifi township,4,4.20E+01,0.0952316,0.0357421,0.2537358
f,75,4,2011-14,Kilifi township,3,4.70E+01,0.0641627,0.0206939,0.198941
f,75,4,2015-18,Kilifi township,6,7.20E+01,0.0832669,0.0374085,0.185342
f,75,5,2003-06,Kilifi township,2,2.90E+01,0.0695032,0.0173826,0.2779041
f,75,5,2007-10,Kilifi township,4,4.20E+01,0.095684,0.0359119,0.2549413
f,75,5,2011-14,Kilifi township,5,4.70E+01,0.1060706,0.0441496,0.254838
f,75,5,2015-18,Kilifi township,7,7.20E+01,0.0978921,0.0466685,0.2053391
f,75,6,2003-06,Kilifi township,3,2.90E+01,0.103225,0.0332923,0.3200563
f,75,6,2007-10,Kilifi township,5,4.20E+01,0.1198438,0.0498823,0.2879284
f,75,6,2011-14,Kilifi township,2,4.70E+01,0.0429327,0.0107374,0.1716639
f,75,6,2015-18,Kilifi township,7,7.10E+01,0.098041,0.0467395,0.2056514
f,75,7,2003-06,Kilifi township,4,3.40E+01,0.1169649,0.043899,0.3116423
f,75,7,2007-10,Kilifi township,6,4.50E+01,0.1322778,0.0594272,0.2944343
f,75,7,2011-14,Kilifi township,2,5.10E+01,0.0388866,0.0097254,0.1554856
f,75,7,2015-18,Kilifi township,8,8.20E+01,0.0973957,0.0487074,0.1947534
